date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO,气压,海平面气压,温度,相对湿度,降水量,最大风速
2020/12/27,4,212,162,246,7,58,5,1.37,965.1,1021.7,3.2,99,0,1.5
2020/12/27,5,206,156,238,7,55,5,1.36,964.8,1021.4,2.8,99,0,1
2020/12/27,6,200,150,227,6,48,6,1.34,965,1021.7,2.7,99,0,0.9
2020/12/27,7,196,147,221,6,45,6,1.34,965.3,1022.3,2.3,99,0.1,0.6
2020/12/27,8,187,141,222,6,46,6,1.43,965.4,1022.6,2.1,100,0,0.8
2020/12/27,9,181,137,228,7,50,5,1.51,966,1023.3,2.4,100,0,0.8
2020/12/27,10,181,137,216,7,52,5,1.67,966.4,1023.8,2.6,100,0,0.5
2020/12/27,11,190,143,203,8,56,5,1.87,966.5,1023.9,3.2,100,0,0.9
2020/12/27,12,206,156,229,8,66,5,1.97,965.6,1022.9,4.2,100,0,0.8
2020/12/27,13,229,179,236,8,76,6,1.94,964.1,1021.3,4.8,100,0,0.8
2020/12/27,14,231,181,240,8,82,8,1.67,962.9,1020,5.4,99,0,0.8
2020/12/27,15,239,189,256,8,83,8,1.66,961.6,1018.4,6.4,92,0,1.1
2020/12/27,16,249,199,268,7,84,7,1.64,961.3,1018,7.1,89,0,1.7
2020/12/27,17,236,186,257,6,76,17,1.57,961.3,1018,7.3,89,0,0.7
2020/12/27,18,239,189,267,6,79,13,1.52,961.7,1018.5,7.2,90,0,0.8
2020/12/27,19,246,196,276,7,85,8,1.5,962.4,1019.2,7.2,92,0,1.1
2020/12/27,20,245,195,278,7,83,8,1.52,963,1019.9,6.9,95,0,1.3
2020/12/27,21,262,212,291,7,83,7,1.51,963,1019.9,6.8,95,0,1.3
2020/12/27,22,271,221,303,8,84,3,1.54,963.7,1020.6,6.8,96,0,1.2
2020/12/27,23,274,224,306,8,82,3,1.51,964,1020.9,6.7,96,0,1.4
2020/12/28,0,272,222,303,8,77,3,1.51,963.8,1020.6,6.6,95,0,1.2
2020/12/28,1,272,222,302,8,70,4,1.47,963.2,1019.9,6.6,94,0,2.1
2020/12/28,2,268,218,296,8,63,3,1.41,963,1019.6,6.6,93,0,1.8
2020/12/28,3,262,212,289,8,56,3,1.36,962.8,1019.3,6.4,94,0,1.2
2020/12/28,4,257,207,285,7,52,3,1.33,962.6,1019,6.3,95,0,1.2
2020/12/28,5,251,201,278,7,49,3,1.27,962.2,1018.6,6.3,95,0,1
2020/12/28,6,247,197,275,7,48,3,1.26,962.2,1018.6,6.2,96,0,0.9
2020/12/28,7,245,195,271,8,47,3,1.26,962.6,1019.1,6.1,97,0,1.1
2020/12/28,8,240,190,263,8,47,3,1.3,963.4,1019.9,6.1,97,0,0.9
2020/12/28,9,239,189,258,9,47,3,1.34,964.1,1020.7,6.1,97,0,0.7
2020/12/28,10,237,187,255,10,48,3,1.44,964.6,1021.2,6.3,97,0,1
2020/12/28,11,238,188,252,9,50,3,1.6,964.7,1021.3,6.8,95,0,0.7
2020/12/28,12,238,188,244,9,53,4,1.65,963.6,1020.1,7.2,93,0,1.1
2020/12/28,13,240,190,243,9,57,5,1.67,962.4,1018.8,7.5,90,0,1.2
2020/12/28,14,233,183,236,9,58,10,1.52,961.2,1017.4,8,87,0,1.1
2020/12/28,15,218,168,214,8,57,19,1.3,960.3,1016.5,8.2,85,0,1.4
2020/12/28,16,217,167,207,8,59,22,1.28,960.3,1016.5,8.4,82,0,1.3
2020/12/28,17,214,164,200,7,61,24,1.22,960.2,1016.4,8.2,84,0,1.1
2020/12/28,18,219,169,207,7,67,14,1.25,961,1017.3,7.9,89,0,1.3
2020/12/28,19,221,171,220,7,70,8,1.4,961.9,1018.3,7.4,92,0,1.1
2020/12/28,20,226,176,229,6,72,4,1.47,962.8,1019.3,7.2,94,0,1
2020/12/28,21,231,181,236,6,72,4,1.49,963.4,1019.9,6.9,96,0,1.1
2020/12/28,22,234,184,242,6,70,4,1.5,964.4,1021,6.9,96,0,1.2
2020/12/28,23,236,186,245,7,67,4,1.54,965,1021.5,7.4,90,0,1.1
2020/12/29,0,237,187,247,7,65,4,1.57,966,1022.5,7.4,92,0,1.6
2020/12/29,1,205,155,208,7,62,5,1.37,966.4,1022.9,7.7,84,0,1.3
2020/12/29,2,121,92,121,6,49,18,0.91,966.9,1023.4,7.3,91,0,1
2020/12/29,3,84,62,83,5,29,37,0.74,966.9,1023.4,7,88,0.1,0.9
2020/12/29,4,69,50,67,5,21,46,0.67,967.3,1023.8,6.9,90,0,0.9
2020/12/29,5,61,44,56,5,21,47,0.6,967.6,1024.2,6.6,92,0.1,0.7
2020/12/29,6,47,33,43,5,20,50,0.56,968.1,1024.8,6.6,90,0,0.9
2020/12/29,7,32,22,32,5,18,53,0.47,969.3,1026.1,6.4,93,0,1
2020/12/29,8,24,15,24,5,18,56,0.43,970.6,1027.5,6.2,93,0,0.9
2020/12/29,10,26,14,26,4,27,45,0.5,973.5,1030.6,6.7,91,0,1.6
2020/12/29,12,25,13,25,5,40,33,0.56,974.6,1031.6,7.8,71,0,1.8
2020/12/29,13,22,12,22,5,33,46,0.49,974.4,1031.3,8.2,67,0,1.7
2020/12/29,14,22,14,22,5,21,56,0.43,974.2,1031.2,7.5,71,0,1.4
2020/12/29,15,27,15,27,4,25,52,0.45,974,1031,7.8,63,0,0.9
2020/12/29,16,31,18,31,5,26,51,0.45,974.3,1031.3,7.9,60,0,0.8
2020/12/29,17,37,22,37,5,30,50,0.5,975,1032.1,7.8,63,0,1
2020/12/29,18,43,24,43,5,35,45,0.54,976.1,1033.3,7.4,65,0,0.9
2020/12/29,19,46,23,46,6,45,32,0.59,977.1,1034.4,6.8,71,0,1.1
2020/12/29,20,48,27,48,6,56,20,0.66,977.9,1035.3,6.4,75,0,1.1
2020/12/29,21,53,33,55,6,60,14,0.71,978.7,1036.2,5.6,80,0,1.2
2020/12/29,22,57,39,63,6,59,10,0.76,979,1036.8,3.2,92,0,1.4
2020/12/29,23,59,42,67,6,60,6,0.79,979.2,1037.1,2,94,0,1.2
2020/12/30,0,65,47,75,6,59,7,0.97,979.2,1037,1.7,96,0,1.5
2020/12/30,1,71,52,83,6,56,8,1,979,1036.7,2.4,98,0,1.9
2020/12/30,2,68,49,82,5,55,7,0.99,979,1036.8,2.6,97,0,1.5
2020/12/30,3,66,48,82,6,51,8,0.86,979,1036.7,2.8,97,0,1.1
2020/12/30,4,68,49,83,6,51,7,0.81,978.8,1036.5,2.2,98,0,1.2
2020/12/30,5,63,42,76,8,48,9,0.7,978.6,1036.4,2.1,98,0,0.8
2020/12/30,6,62,39,73,8,45,9,0.64,978.3,1036.1,2.2,97,0,0.3
2020/12/30,7,63,41,76,8,45,9,0.64,978.5,1036.3,2.2,79,0,0.8
2020/12/30,8,64,42,78,8,47,7,0.67,978.8,1036.7,2.4,82,0,0.8
2020/12/30,9,62,39,74,9,52,5,0.71,978.9,1036.8,2.9,77,0,2.2
2020/12/30,10,62,42,74,9,54,4,0.8,979.3,1037.4,4,66,0,2.3
2020/12/30,11,61,39,71,9,53,6,0.76,979.3,1037.4,4.9,66,0,2.7
2020/12/30,12,59,35,67,9,51,10,0.71,978.5,1036.5,5.4,64,0,3.3
2020/12/30,13,60,34,69,9,51,14,0.67,977.4,1035.3,5.9,56,0,2.5
2020/12/30,14,59,33,67,9,50,21,0.59,976.2,1033.9,6.4,57,0,2.1
2020/12/30,15,56,31,62,8,42,32,0.54,975.6,1033.2,6.5,56,0,1.6
2020/12/30,16,55,29,59,7,39,37,0.53,975.2,1032.9,6.3,62,0,1.7
2020/12/30,17,53,26,55,7,39,38,0.51,975.2,1033,5.9,62,0,1.3
2020/12/30,18,52,30,54,6,39,38,0.46,975.6,1033.4,5.5,65,0,1.1
2020/12/30,19,53,32,56,6,46,31,0.53,976.4,1034.3,5.1,72,0,1.9
2020/12/30,20,55,34,59,6,52,23,0.56,977.2,1035.2,4.8,73,0,1.5
2020/12/30,21,55,37,60,6,55,19,0.6,977.8,1035.8,4.6,76,0,1.3
2020/12/30,22,59,42,67,6,62,14,0.64,978.1,1036,4.4,77,0,1.2
2020/12/30,23,80,59,86,6,64,8,0.74,978,1035.8,4.3,76,0,2
2020/12/31,0,86,64,92,6,60,9,0.77,978,1035.8,4.1,80,0,2.7
2020/12/31,1,84,62,94,6,58,9,0.73,977.7,1035.4,4,80,0,2.6
2020/12/31,2,71,52,84,6,49,15,0.67,977.2,1034.9,3.7,82,0,2.8
2020/12/31,3,73,53,84,6,45,18,0.64,976.7,1034.3,3.7,85,0,2.9
2020/12/31,4,75,55,84,6,44,15,0.64,976.1,1033.7,3.4,88,0,1.7
2020/12/31,5,79,58,83,5,39,18,0.6,975.4,1033.1,3.2,90,0,1.2
2020/12/31,6,76,56,79,5,36,20,0.57,975.2,1032.9,3.1,90,0,1.3
2020/12/31,7,75,55,77,5,35,18,0.59,975.1,1032.8,3.2,88,0,1.3
2020/12/31,8,75,55,76,5,37,15,0.59,975.4,1033.2,3.2,89,0,1.2
2020/12/31,9,76,56,77,5,45,8,0.66,975.9,1033.7,3.2,91,0,0.9
2020/12/31,10,75,55,79,5,48,7,0.73,976.4,1034.2,3.7,87,0,0.8
2020/12/31,11,76,56,82,5,50,7,0.81,976.4,1034.2,4.4,86,0,1.1
2020/12/31,12,80,59,87,6,51,11,0.83,975.5,1033.2,5,81,0,0.7
2020/12/31,13,84,62,93,7,53,13,0.84,974.1,1031.6,5.6,76,0,1.1
2020/12/31,14,85,63,95,6,56,16,0.84,972.5,1029.9,6.3,73,0,1.6
2020/12/31,15,75,55,86,6,52,24,0.74,971.5,1028.8,6.8,66,0,1.1
2020/12/31,16,66,48,79,6,46,34,0.64,971.4,1028.7,7,64,0,1.1
2020/12/31,17,61,44,71,6,38,44,0.57,972,1029.3,6.9,62,0,1.8
2020/12/31,18,63,45,69,5,39,42,0.55,972.8,1030.2,6.5,69,0,1.9
2020/12/31,19,68,49,75,5,45,32,0.57,973.9,1031.5,6,72,0,1.5
2020/12/31,20,69,50,76,5,55,18,0.63,974.6,1032.2,5.6,69,0,1.8
2020/12/31,21,69,50,76,5,62,13,0.66,975.5,1033.2,5.1,72,0,1.9
2020/12/31,22,69,50,77,5,59,12,0.71,976.1,1034,3.5,83,0,2
2020/12/31,23,73,53,81,5,60,9,0.79,976.3,1034.3,1.7,92,0,2.8
2021/1/1,0,73,53,82,5,62,7,0.84,976.1,1034.1,1,94,0,2.7
2021/1/1,1,73,53,83,5,60,6,0.83,975.7,1033.7,0.4,96,0,1.7
2021/1/1,3,73,53,83,5,56,8,0.74,974.8,1032.7,-0.4,97,0,1.7
2021/1/1,4,80,59,86,5,50,9,0.73,974.1,1031.9,-0.6,97,0,1.8
2021/1/1,7,83,61,89,6,49,8,0.76,973.1,1031,-1.2,98,0,1.5
2021/1/1,8,86,64,94,5,42,5,0.83,973.9,1031.9,-1.3,98,0,1.5
2021/1/1,9,90,67,95,6,43,5,0.92,973.9,1031.9,-0.8,98,0,1.3
2021/1/1,10,91,68,101,7,45,5,1.05,974.3,1032.4,0.7,98,0,1
2021/1/1,11,100,75,112,7,50,6,1.12,974.2,1032.3,2,98,0,1.1
2021/1/1,12,111,84,120,8,52,11,1.01,973.3,1031.1,5,77,0,1.9
2021/1/1,13,110,83,120,9,50,23,0.85,971.6,1029.2,7.1,69,0,1.7
2021/1/1,15,98,73,108,7,43,41,0.72,969.1,1026.5,8.2,58,0,2
2021/1/1,16,93,69,99,5,43,53,0.62,968.7,1026.1,8.1,58,0,2
2021/1/1,17,94,70,99,5,49,48,0.63,968.9,1026.4,7.7,61,0,2.3
2021/1/1,18,94,70,98,5,48,48,0.62,969.5,1027.1,7.3,70,0,1.9
2021/1/1,19,93,69,97,5,53,41,0.64,970.2,1027.9,6.6,80,0,2
2021/1/1,20,94,70,100,5,62,29,0.69,971,1028.8,6,83,0,1.3
2021/1/1,21,96,72,103,5,64,25,0.73,971.5,1029.3,5.7,87,0,1.4
2021/1/1,22,99,74,104,5,66,22,0.75,971.6,1029.3,5.5,88,0,1.3
2021/1/1,23,98,73,103,5,64,23,0.73,971.3,1028.8,5.8,75,0,1.4
2021/1/2,0,99,74,109,6,62,22,0.78,971.3,1028.5,5.4,85,0,1
2021/1/2,1,101,76,108,6,59,21,0.75,971.1,1028.1,5.1,88,0,1.4
2021/1/2,2,104,78,108,6,57,19,0.74,970.7,1027.6,4.9,90,0,1.5
2021/1/2,3,109,82,110,6,54,18,0.77,970.3,1027.2,4.6,92,0,2
2021/1/2,4,104,78,107,6,50,18,0.73,969.7,1026.6,4.6,93,0,2.1
2021/1/2,5,103,77,103,6,46,20,0.7,969.2,1026.1,4.4,93,0,2.1
2021/1/2,6,104,78,104,6,47,16,0.71,969,1026,4.4,93,0,2.3
2021/1/2,7,105,79,105,5,45,15,0.72,969.2,1026.3,4.3,94,0,2.1
2021/1/2,8,106,80,106,6,48,10,0.73,969.4,1026.5,4.4,94,0,2
2021/1/2,9,110,83,108,6,49,9,0.78,969.6,1026.8,4.3,95,0,1.6
2021/1/2,10,110,83,114,6,49,7,0.83,970.1,1027.3,4.4,94,0,1.6
2021/1/2,11,116,88,121,6,49,6,0.88,969.8,1026.9,4.8,92,0,1.2
2021/1/2,12,121,92,129,7,52,5,0.93,968.4,1025.4,5.3,86,0,1.3
2021/1/2,13,129,98,129,7,53,9,1.01,966.9,1023.8,5.7,86,0,0.6
2021/1/2,14,123,93,132,8,52,15,0.95,965.6,1022.5,5.9,81,0,0.8
2021/1/2,15,126,96,136,8,53,17,0.92,965.2,1022,6.1,82,0,1
2021/1/2,16,130,99,139,9,55,18,0.95,965.7,1022.6,6.2,81,0,0.7
2021/1/2,17,129,98,139,8,59,13,0.93,966.5,1023.4,6.3,78,0,1.4
2021/1/2,18,128,97,137,7,61,11,0.89,967.4,1024.4,6.1,80,0,1.1
2021/1/2,19,138,105,146,9,66,8,0.97,968.7,1025.8,5.7,80,0,1.1
2021/1/2,20,141,108,150,10,68,6,1.01,969.8,1027,5.5,80,0,1
2021/1/2,21,139,106,147,9,67,6,0.98,970.9,1028.2,5.2,84,0,0.9
2021/1/2,22,143,109,150,9,66,4,0.99,971.3,1028.7,4.8,88,0,1
2021/1/2,23,145,111,149,9,63,4,1,972,1029.4,4.8,89,0,1
2021/1/3,0,144,110,147,8,62,4,1.03,972.3,1029.6,4.7,91,0,1.1
2021/1/3,1,143,109,148,8,58,4,1,972.4,1029.7,4.7,90,0,1.2
2021/1/3,3,141,108,146,8,55,3,0.98,972,1029.2,4.6,90,0,1.4
2021/1/3,4,136,104,139,7,49,3,0.97,972.2,1029.5,4.3,92,0,1.6
2021/1/3,5,140,107,140,8,46,4,0.98,972.3,1029.6,4.3,93,0,1.7
2021/1/3,6,139,106,138,7,47,3,0.98,972.4,1029.7,4.6,92,0,1.9
2021/1/3,7,139,106,135,7,45,3,1.03,972.7,1030,4.4,91,0,1.3
2021/1/3,8,140,107,138,7,45,3,1.03,973.2,1030.6,4.5,90,0,2.2
2021/1/3,9,148,113,143,7,46,3,1.05,973.5,1030.9,4.7,88,0,1.8
2021/1/3,10,151,116,150,7,46,3,1.1,973.7,1031.1,5.5,83,0,0.7
2021/1/3,11,160,122,157,8,46,5,1.12,973.1,1030.3,6.5,77,0,0.9
2021/1/3,12,163,124,160,9,47,8,1.09,971.9,1029,7.7,72,0,1
2021/1/3,13,154,118,153,9,49,16,1.08,970.4,1027.2,9,65,0,0.9
2021/1/3,14,136,104,137,8,50,28,1,968.9,1025.5,10.8,48,0,2.1
2021/1/3,15,90,67,91,6,40,50,0.82,968.3,1024.8,11.4,47,0,1.7
2021/1/3,16,71,52,71,5,32,63,0.72,968.1,1024.6,11.6,39,0,1.1
2021/1/3,17,75,55,70,5,33,66,0.69,968.5,1025.1,11,44,0,0.8
2021/1/3,18,71,52,66,5,33,68,0.67,969.2,1025.9,10,56,0,1
2021/1/3,19,74,54,70,5,35,61,0.7,970,1026.8,9.1,57,0,0.9
2021/1/3,20,88,65,83,5,45,47,0.75,970.8,1027.7,8.4,62,0,1.1
2021/1/3,21,95,71,91,5,48,39,0.79,971.1,1028.1,7.8,68,0,1.4
2021/1/3,22,94,70,90,5,50,35,0.79,971.3,1028.3,7.1,78,0,0.8
2021/1/3,23,89,66,89,5,54,28,0.84,971.6,1028.5,7,71,0,1
2021/1/4,0,89,66,90,5,60,20,0.85,971.3,1028.1,6.6,77,0,0.8
2021/1/4,1,95,71,97,5,58,21,0.85,970.7,1027.4,6.2,82,0,0.6
2021/1/4,2,101,76,103,5,56,19,0.84,970.1,1026.6,5.8,87,0,0.6
2021/1/4,3,106,80,108,5,56,16,0.87,969.9,1026.4,5.7,87,0,0.7
2021/1/4,4,114,86,115,5,54,14,0.87,969.6,1026,5.6,85,0,0.8
2021/1/4,5,120,91,122,6,53,15,0.87,969.1,1025.6,5.3,89,0,0.9
2021/1/4,6,123,93,124,6,51,12,0.89,969,1025.6,5.3,85,0,1.2
2021/1/4,7,124,94,125,6,51,11,0.88,969.1,1025.8,5.3,85,0,1.6
2021/1/4,8,128,97,127,6,51,10,0.91,969.4,1026.2,5.1,88,0,1.2
2021/1/4,9,133,101,130,6,51,9,0.98,970.2,1027.1,5.2,91,0,1
2021/1/4,10,131,100,133,6,52,7,1.07,970.7,1027.7,5.4,89,0,1.8
2021/1/4,11,136,104,139,7,53,8,1.08,970.6,1027.5,6.1,83,0,2.1
2021/1/4,12,141,108,145,7,55,7,1.12,969.8,1026.6,6.7,78,0,1
2021/1/4,13,143,109,149,7,56,7,1.12,968.5,1025.3,7.1,75,0,0.9
2021/1/4,14,146,112,157,8,58,7,1.13,967.1,1023.8,7.6,74,0,1.3
2021/1/4,15,145,111,155,9,56,11,1.07,966.8,1023.4,7.8,74,0,1
2021/1/4,16,143,109,153,9,55,11,1.06,967.2,1023.9,7.5,74,0,0.9
2021/1/4,17,144,110,154,8,57,8,1.06,967.8,1024.6,7.2,76,0,1.6
2021/1/4,18,145,111,158,8,57,6,1.08,968.9,1025.8,6.8,78,0,1.5
2021/1/4,19,149,114,161,8,56,5,1.1,970,1027,6.4,81,0,1.2
2021/1/4,20,153,117,161,8,54,4,1.11,970.9,1028,6.2,82,0,1.2
2021/1/4,21,157,120,163,7,53,4,1.08,971.4,1028.6,6,84,0,1.6
2021/1/4,22,157,120,162,7,52,3,1.11,971.9,1029.1,5.9,84,0,1.4
2021/1/4,23,154,118,158,7,52,3,1.1,972.2,1029.3,5.7,87,0,1.6
2021/1/5,0,154,118,158,7,52,3,1.13,972.1,1029.2,5.5,90,0,1.4
2021/1/5,1,150,115,154,7,51,3,1.15,972,1029.1,5.3,91,0,1.6
2021/1/5,2,149,114,152,7,49,3,1.15,971.5,1028.5,5.1,90,0,1.8
2021/1/5,3,146,112,151,8,48,3,1.17,971.6,1028.6,4.7,92,0,1.6
2021/1/5,4,143,109,147,8,47,3,1.13,971.5,1028.6,4.1,95,0,1.5
2021/1/5,5,141,108,145,8,46,3,1.15,971.1,1028.2,4.1,96,0,2.2
2021/1/5,6,141,108,142,8,44,3,1.13,971.5,1028.7,3.9,96,0,2.7
2021/1/5,7,148,113,147,7,43,7,1.15,972.2,1029.5,3.9,97,0,3.2
2021/1/5,8,151,116,153,8,43,3,1.21,973.1,1030.5,3.6,97,0,3
2021/1/5,9,157,120,158,8,46,3,1.31,973.7,1031.2,3.6,98,0,2.9
2021/1/5,10,159,121,163,8,46,3,1.46,973.8,1031.1,5.1,94,0,3.1
2021/1/5,11,161,123,166,8,49,4,1.45,973.4,1030.4,7.8,74,0,2.4
2021/1/5,12,159,121,162,9,57,10,1.3,972.4,1029.3,8.9,68,0,1.4
2021/1/5,13,150,115,155,8,58,23,1.15,971,1027.7,10,59,0,1.3
2021/1/5,14,113,85,124,7,49,44,1,969.6,1026.2,10.2,60,0,1.4
2021/1/5,15,86,64,97,5,44,49,0.93,969.2,1025.8,10.9,53,0,1.2
2021/1/5,16,76,56,84,5,42,50,0.84,968.8,1025.4,11.2,56,0,0.7
2021/1/5,17,75,55,78,8,35,52,0.78,969.3,1026,10.7,52,0,0.9
2021/1/5,18,79,58,77,6,33,45,0.78,970.3,1027.1,9.7,63,0,0.8
2021/1/5,19,74,54,71,5,34,39,0.8,971.4,1028.4,8.7,67,0,1
2021/1/5,20,70,51,74,6,40,29,0.89,972,1029.2,7.8,67,0,1
2021/1/5,21,74,54,77,5,40,24,0.89,972.5,1029.8,7.2,73,0,0.9
2021/1/5,22,81,60,84,5,41,19,0.9,972.6,1029.8,6.8,77,0,1
2021/1/5,23,84,62,85,5,40,16,0.91,972.8,1029.7,6.3,79,0,0.8
2021/1/6,0,79,58,81,5,40,15,0.89,972.5,1029.3,6.1,81,0,1
2021/1/6,1,76,56,77,5,38,15,0.88,971.8,1028.5,6,82,0,1
2021/1/6,2,78,57,78,5,40,11,0.88,971,1027.6,5.8,84,0,1.1
2021/1/6,3,75,55,75,6,38,12,0.86,970.8,1027.4,5.7,82,0,1.2
2021/1/6,4,75,55,74,6,38,10,0.85,970,1026.5,5.8,82,0,1.5
2021/1/6,5,74,54,74,6,38,11,0.85,969.1,1025.6,5.7,82,0,1.6
2021/1/6,6,73,53,70,5,33,18,0.81,968.6,1025.2,5.4,87,0,2.1
2021/1/6,7,73,53,68,5,30,22,0.82,968.8,1025.5,5.1,89,0,3.2
2021/1/6,8,73,53,68,5,32,21,0.79,969.4,1026.3,5,89,0,3.3
2021/1/6,9,75,55,71,5,38,15,0.85,969.5,1026.4,5.1,90,0,2.7
2021/1/6,10,78,57,73,6,42,11,0.9,969.8,1026.7,5.9,83,0,2.8
2021/1/6,11,80,59,77,6,42,13,0.94,969.3,1026.1,7,74,0,2.6
2021/1/6,12,80,59,80,7,42,17,0.92,968.2,1024.9,7.5,73,0,2.3
2021/1/6,13,83,61,82,7,42,20,0.92,966.7,1023.4,7.3,68,0,2
2021/1/6,14,90,67,89,8,46,18,0.93,965.6,1022.2,7,68,0,1.5
2021/1/6,15,94,70,96,8,44,19,0.91,965.3,1022,6.8,69,0,1.2
2021/1/6,16,101,76,103,6,41,19,0.88,965.5,1022.2,6.3,75,0,1
2021/1/6,17,106,80,109,5,40,17,0.88,966.1,1022.9,6.2,78,0,1.2
2021/1/6,18,105,79,107,5,39,18,0.85,967.1,1024,6,79,0,1.1
2021/1/6,19,108,81,110,5,42,13,0.88,968,1025,5.8,82,0,0.9
2021/1/6,20,103,77,106,4,41,12,0.92,969.1,1026.2,5.6,85,0,0.8
2021/1/6,21,96,72,97,4,38,12,0.92,970.1,1027.3,5.3,90,0,0.8
2021/1/6,22,95,71,91,4,37,10,0.92,971,1028.2,4.8,95,0,0.7
2021/1/6,23,90,67,85,4,36,11,0.91,971.5,1028.6,4.6,95,0.1,0.7
2021/1/7,0,88,65,79,4,32,18,0.9,971.9,1029,4.2,94,0,1.2
2021/1/7,1,94,70,83,4,26,30,0.88,972,1029.2,3.8,93,0.1,1.1
2021/1/7,2,91,68,80,4,22,40,0.81,971.8,1029.1,3.5,90,0.3,1.5
2021/1/7,3,83,61,71,4,18,48,0.75,971.8,1029.1,3.4,87,0.4,1.5
2021/1/7,4,78,57,66,5,17,49,0.72,971.5,1028.8,3.4,89,0.1,1.6
2021/1/7,5,66,48,57,5,15,52,0.67,971.3,1028.6,3.4,80,0,1.6
2021/1/7,6,56,40,48,4,14,53,0.62,971.4,1028.8,3.2,80,0,2.3
2021/1/7,7,55,39,46,4,15,52,0.59,972.1,1029.5,3.1,78,0,2.6
2021/1/7,8,53,37,45,5,18,48,0.6,972.7,1030.2,3.2,73,0,2.2
2021/1/7,9,49,34,43,5,25,41,0.65,973.6,1031.2,3,73,0,4
2021/1/7,10,49,34,42,5,28,38,0.62,974.6,1032.4,2.2,84,0,3.9
2021/1/7,11,47,33,42,4,29,38,0.62,974.8,1032.7,1.6,89,0.1,2.2
2021/1/7,12,50,35,45,5,31,37,0.61,973.9,1031.7,1.9,86,0.1,2
2021/1/7,13,51,36,47,5,31,38,0.61,972.2,1029.9,2.4,79,0,1.9
2021/1/7,14,54,38,49,5,28,40,0.59,971,1028.7,2.4,78,0,1.5
2021/1/7,16,54,38,50,4,27,42,0.55,971.3,1029,2.3,74,0,1.3
2021/1/7,17,50,35,50,5,29,39,0.52,972.6,1030.4,2,78,0,1.3
2021/1/7,18,50,35,49,4,28,40,0.52,974.1,1032.2,1.1,88,0,1.2
2021/1/7,19,51,36,48,4,31,36,0.55,975.4,1033.6,0.5,93,0,0.9
2021/1/7,20,54,38,50,4,34,32,0.58,976.9,1035.2,0.5,93,0,1.4
2021/1/7,21,55,39,51,4,34,29,0.56,977.9,1036.3,0.6,94,0,1.5
2021/1/7,22,55,39,52,4,35,28,0.56,978.6,1037.1,0.6,94,0,1.1
2021/1/7,23,58,41,54,4,35,27,0.58,978.9,1037.5,0.6,96,0,1
2021/1/8,0,56,40,53,4,34,29,0.57,978.7,1037.2,0.7,94,0,1.1
2021/1/8,1,56,40,54,4,32,30,0.55,978.6,1037,0.8,94,0,0.8
2021/1/8,2,55,39,53,4,32,28,0.56,978.1,1036.5,0.9,93,0,0.6
2021/1/8,3,53,37,50,4,27,33,0.54,977.9,1036.3,0.6,94,0,1.2
2021/1/8,4,54,38,50,4,27,32,0.54,977.2,1035.7,-0.2,96,0,1.4
2021/1/8,5,55,39,53,4,27,33,0.55,976.7,1035.2,-0.7,97,0,2.5
2021/1/8,6,51,36,51,4,30,26,0.53,976.4,1035.1,-1.1,97,0,3.4
2021/1/8,7,54,38,51,4,32,23,0.53,976.7,1035.5,-1.3,98,0,3.7
2021/1/8,8,54,38,53,4,33,20,0.56,977.2,1036,-1.7,98,0,4.2
2021/1/8,9,54,38,53,4,38,14,0.65,978,1036.9,-1.5,99,0,3.4
2021/1/8,10,56,40,56,5,44,9,0.78,978.8,1037.5,-0.1,99,0,3.2
2021/1/8,11,59,42,59,5,43,15,0.79,979.1,1037.7,1.6,88,0,3.5
2021/1/8,12,65,47,62,5,42,23,0.76,978,1036.4,2.9,79,0,4
2021/1/8,13,63,45,64,5,43,27,0.73,976.4,1034.6,3.8,74,0,3.6
2021/1/8,14,50,35,49,5,33,41,0.61,974.7,1032.7,4.1,74,0,3.5
2021/1/8,15,47,33,45,5,28,49,0.57,973.7,1031.7,3.8,75,0,4
2021/1/8,16,50,35,49,5,29,51,0.58,973,1031.1,3.9,76,0,3.9
2021/1/8,17,53,37,55,5,33,49,0.6,972.6,1030.7,3.7,75,0,4.1
2021/1/8,18,55,39,57,5,37,44,0.62,972.7,1030.9,3.4,75,0,3.9
2021/1/8,19,60,43,65,4,46,31,0.65,973.5,1031.8,3.1,77,0,4.6
2021/1/8,20,64,46,69,4,48,24,0.68,974.2,1032.6,3.1,79,0,3.6
2021/1/8,21,70,51,76,4,51,17,0.71,974.9,1033.3,3,80,0,4.8
2021/1/8,22,76,56,82,4,52,13,0.75,975.1,1033.4,2.8,85,0,4.1
2021/1/8,23,81,60,85,4,51,11,0.75,975.2,1033.3,2.6,84,0,4.2
2021/1/9,0,86,64,90,5,52,9,0.77,974.9,1032.9,2.5,88,0,3.7
2021/1/9,1,89,66,92,5,54,6,0.77,974.7,1032.6,2.3,89,0,3.1
2021/1/9,2,85,63,89,5,53,8,0.78,974.3,1032.1,2.3,90,0,4.2
2021/1/9,3,89,66,103,5,54,9,0.8,974,1031.9,2.2,90,0,4.4
2021/1/9,4,90,67,100,5,52,8,0.8,973.5,1031.3,2.1,91,0,4.9
2021/1/9,5,93,69,98,6,48,8,0.79,972.8,1030.6,2,92,0,3.8
2021/1/9,6,94,70,96,6,45,9,0.81,972.7,1030.5,2,92,0,4.2
2021/1/9,7,95,71,95,7,43,9,0.81,972.8,1030.7,2,93,0,4.3
